"Subjects" "Activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
2 "WALKING_DOWNSTAIRS" 0.27658531139557 -0.0191272531933228 -0.108941761642405 0.730526184936709 0.0527387028613924 0.140209861246835 0.0830134540658228 0.0078044254343038 -0.00657424975259494 -0.0547328440272468 -0.0582275770813291 0.087284109682356 -0.0805473309873418 -0.0493914065474684 -0.0480140167267405 -0.542825032813608 -0.542825032813608 -0.679819504547468 -0.628367851066456 -0.826829028481013 -0.619524028324684 -0.531455265662532 -0.750026145791139 -0.224360420717722 0.0318551463759494 0.0502783009075316 -0.676672987166456 -0.632374688606013 -0.825559590221519 -0.0874254925382278 -0.242572597206013 -0.0992296316156962 -0.709949332117089 -0.776852868955696 -0.708842979272152 -0.111874925112848 -0.181778028186076 -0.0810951668035443 -0.611528074359177 0.12725035020425 -0.656133473274684 0.158363551858133 -0.757585939588608 -0.10978179348269 -0.864827011392405 0.11789211326962 -0.58947649779557 -0.490379346996835 -0.665324314227848 -0.975394457689873 -0.957138770727848 -0.956812000411392 -0.659323083055063 -0.608784226719937 -0.842511816044304 -0.739922126628797 -0.703501766487342 -0.725016008797468 -0.781738140601266 -0.868377254082279 -0.795490882468354 -0.612882270912658 -0.612882270912658 -0.664241760370253 -0.696771378957911 -0.866905012626582 -0.579491754749367 -0.502570240243354 -0.652095671108544 -0.672195644346519 -0.609444998247785 -0.858259630601266 -0.751758277167721 -0.670892713066772 -0.75596062835443 -0.674470159009494 -0.676925075857595 -0.711267219682278 -0.879254016740506
2 "WALKING_UPSTAIRS" 0.27360872421875 -0.018337204411489 -0.106649116775 0.69922245131875 0.029976775735 0.0330295544910625 0.070430311315625 0.0053115377979375 0.0003081123684 -0.0628663472537188 -0.0592027333975 0.0960742146838125 -0.0731134377315625 -0.043678823491875 -0.0574585039485312 -0.559586545675313 -0.559586545675313 -0.6300504918575 -0.63166805889875 -0.77729447821875 -0.578920210879375 -0.523287078731563 -0.7266403145 -0.183738216351156 0.0444598424159375 0.0689109866546875 -0.599109317756219 -0.591296422972219 -0.7754265825625 -0.046619864264875 -0.204694170128437 -0.097564019993875 -0.661246826087188 -0.74479814778125 -0.657369914584375 -0.084349829508125 -0.107309871566031 -0.064849391596875 -0.55928367746625 0.0755926577467031 -0.564239194378438 0.126323612300937 -0.717311676745625 -0.0455357170932187 -0.78990285099375 0.0705873609285625 -0.583962207065 -0.522040023435 -0.699293531365625 -0.96738343446875 -0.9605729084375 -0.9468085636875 -0.582418267596875 -0.571359817082031 -0.79262193625 -0.727881704983125 -0.73506282621875 -0.671057678528125 -0.709726149496875 -0.8112325993125 -0.749351860259375 -0.5743864944925 -0.5743864944925 -0.566365683597188 -0.68485805678325 -0.7863865328125 -0.586922577889687 -0.553076639139062 -0.709983235125 -0.602960063359688 -0.579168053712969 -0.80858300040625 -0.750393858303125 -0.7334567315 -0.70823315425 -0.65053328158 -0.571614888155312 -0.719438065809375 -0.7973614576875
3 "LAYING" 0.275895876198777 -0.0176504796070948 -0.109135285550765 0.709996516908257 -0.0420858101162079 0.0443010536786239 0.0794393034550306 0.00387961953328135 -0.0123485923641621 -0.0562470618980061 -0.0616613787494801 0.098866059686422 -0.0881182379434251 -0.0440836605146789 -0.0582718748712538 -0.539871637249541 -0.539871637249541 -0.625466938809174 -0.581215403184709 -0.712745036012232 -0.638817912651682 -0.493467193137125 -0.629736258731804 -0.222056646711315 -0.0348311463927523 0.0487260271941896 -0.66008217407156 -0.603340489937615 -0.710831730361468 -0.0241961823456881 -0.238328546685321 -0.120605488176024 -0.65864242140581 -0.647152817899388 -0.620471226529052 -0.112645469406422 -0.0806130190608563 -0.00505036969339144 -0.589928108599083 0.0849475684648318 -0.607295296423853 0.182861249947095 -0.652225306544343 0.0625891805875841 -0.712054366504281 0.157417463421743 -0.624844460199083 -0.448816097853364 -0.587230562129052 -0.967268063455658 -0.953540716850153 -0.938727880275229 -0.638889532599083 -0.569700547488012 -0.728452966311927 -0.715109859672783 -0.645728612088685 -0.643337285033639 -0.715772980189602 -0.718988591831804 -0.712716428498471 -0.597230982062691 -0.597230982062691 -0.610248540269939 -0.636364939544342 -0.712056186747706 -0.620602036452599 -0.462584458627829 -0.599036895271407 -0.649606227431844 -0.562129866937645 -0.744823539571865 -0.734657989051988 -0.650623558847401 -0.685774481529052 -0.665344858593272 -0.617075473106453 -0.691915161336391 -0.733183567759939
3 "SITTING" 0.270184596009288 -0.0162548178510526 -0.100985935692074 0.672081224882353 -0.111701388781115 -0.161179728291022 0.0741757467665015 0.00443682723817957 -0.00253044692473994 0.000253671358297214 -0.0954921154823529 0.0606712446996904 -0.107556127062003 -0.0433200489340217 -0.0450693836894427 -0.453262620331889 -0.453262620331889 -0.608973420309907 -0.416459776709257 -0.700520939854799 -0.619513271851703 -0.455237617000929 -0.440650672343653 -0.319171141631269 -0.15308350824613 -0.107844299474303 -0.654385009392879 -0.598699531399381 -0.618712162187307 -0.148657336754489 -0.305355379229102 -0.239200679844272 -0.699166400749226 -0.50463317018839 -0.42391821438452 -0.241341060754489 -0.345434763249536 -0.212818474897214 -0.490874179820433 -0.0600681274123529 -0.596896308848452 0.137239545472136 -0.543030528985449 -0.138544755393189 -0.717590101802972 0.0907579516695975 -0.611671118216099 -0.374730765205077 -0.29354271467452 -0.941245714736842 -0.942377305312693 -0.915927846160991 -0.641964198633003 -0.586459622773684 -0.656855586102105 -0.728661379340557 -0.398959362766099 -0.364478192502167 -0.7862917325387 -0.6979155314613 -0.638299064788854 -0.474058613408978 -0.474058613408978 -0.605144269857245 -0.471486714606811 -0.727023009383901 -0.609406374110062 -0.376829989404644 -0.275013722171486 -0.661460356953251 -0.60215894382322 -0.694424996467802 -0.740052209854489 -0.348864187370186 -0.407672097170898 -0.548269930770588 -0.619215144539319 -0.516930495917399 -0.760560087962848
3 "STANDING" 0.27821340725 -0.016464484771311 -0.112563587594512 0.688872511512195 0.102660491875 0.0372897701757012 0.0776897411304878 0.00489392052706402 -0.00440993190077744 -0.0281278780610671 -0.075878845519878 0.0906658516 -0.0960910108539634 -0.0441270690182012 -0.0555645456881098 -0.527285352000488 -0.527285352000488 -0.654799694757531 -0.617721779796037 -0.805282669512195 -0.583772317445122 -0.507735205778384 -0.741745724698171 -0.218637119967988 0.0505085375937378 0.0424519595017988 -0.643469519361585 -0.609408057377744 -0.805543465588415 -0.0490273566650701 -0.197408729697561 -0.0737834470521341 -0.664354428856402 -0.760711411006098 -0.711194539920732 -0.143256673841646 -0.222137469043902 -0.0579760577340244 -0.562948391223628 0.0614279187379573 -0.614817605125915 0.1584042182 -0.732394493841463 -0.149680864646374 -0.83680189402439 0.0955564233589329 -0.556541173089329 -0.481679537956006 -0.705706623868902 -0.968733398628049 -0.956369493993902 -0.947240058048781 -0.624055782158537 -0.594312678045091 -0.825820881576219 -0.696859473045732 -0.708779069191463 -0.721826987530488 -0.731382711036585 -0.853956592073171 -0.795626198384146 -0.557147874176037 -0.557147874176037 -0.625660376546646 -0.675336960047866 -0.837120078079268 -0.547150855443902 -0.501568435233384 -0.711431340356707 -0.637655155092835 -0.605854882622652 -0.845111060762195 -0.709336168176829 -0.684504735744512 -0.751696527195122 -0.623655618198171 -0.643101167069512 -0.695346839682927 -0.849634463841463
3 "WALKING" 0.277887440374317 -0.0158567888309016 -0.107263924445355 0.700906130308743 -0.0605235993797814 0.0402075536234973 0.0775488885374317 0.00884018328270219 -0.00143730005564208 -0.0122341446725137 -0.0724444803980874 0.0730144651530055 -0.107361614801257 -0.0416615668939617 -0.0539470410873497 -0.616131116889044 -0.616131116889044 -0.725246870486339 -0.718168775628415 -0.860446372459016 -0.700885147341803 -0.671572147098798 -0.660989948160437 -0.238570460241803 -0.0276434719766667 0.0278234635724863 -0.744662041612022 -0.748627001551913 -0.752302172079235 -0.0318889109278689 -0.194511969031749 -0.170592442202459 -0.789780147036612 -0.815962130027322 -0.756286641721311 -0.137899091231284 -0.158018408842896 -0.0538946293731967 -0.666962508246721 0.0558668214710383 -0.713167613706148 0.221683632275519 -0.81712881920765 -0.0501221341519126 -0.87277228273224 0.153211239562049 -0.668161498298634 -0.649947067892896 -0.603819902386066 -0.971156432131148 -0.964727519945355 -0.945294028639344 -0.72786174352459 -0.735080198043716 -0.767873049380055 -0.799534450491803 -0.810124133715847 -0.737629967961749 -0.858298719153005 -0.86957312057377 -0.837039926065574 -0.661719690491803 -0.661719690491803 -0.719647028238525 -0.78482286579235 -0.87480016568306 -0.656969045058415 -0.661844530506831 -0.605646725307104 -0.73477673661306 -0.738434398105465 -0.782089515344262 -0.804991831502732 -0.809421448142077 -0.756993640724044 -0.712680990765301 -0.729869398769672 -0.802078223409836 -0.886533212213115
3 "WALKING_DOWNSTAIRS" 0.274029548065217 -0.0175416045074728 -0.109199853130082 0.69893741138587 -0.013734698125 -0.0177042428953804 0.0814060565059783 0.00848949673339674 0.00270288011005435 -0.0146686177049565 -0.082710926198038 0.077025064375462 -0.107854170946467 -0.039171944702962 -0.0508496510874185 -0.568367244093859 -0.568367244093859 -0.696465197235054 -0.676185123284103 -0.810438232853261 -0.651780423718288 -0.601741376260245 -0.718947424896739 -0.226292383353533 0.00529992922366848 0.00755635803706522 -0.716681622653533 -0.694754837788043 -0.802528785896739 -0.0799059758048913 -0.161634762970163 -0.162384817735924 -0.728710411180707 -0.774745258994565 -0.726857840652174 -0.0811027581206794 -0.106778297950136 -0.0322664579146196 -0.646189154826902 0.035532440850462 -0.697575558993207 0.216394127864783 -0.769498551467391 0.00488337138671196 -0.829124468315217 0.232792536134511 -0.608455243870734 -0.567005319464348 -0.660582755619022 -0.971771652907609 -0.958810046467391 -0.949039213831522 -0.682603096154891 -0.668693821044565 -0.813339560652174 -0.759011119945652 -0.764867040625 -0.720741038680163 -0.788387981630435 -0.825988662771739 -0.808251302907609 -0.636074477703533 -0.636074477703533 -0.693946394750815 -0.750145260967391 -0.825255969701087 -0.59351017342337 -0.576930056063587 -0.656622932009511 -0.67654494089212 -0.663158393238587 -0.822801747581522 -0.770057225710326 -0.761335243695652 -0.745101477910326 -0.687536943227717 -0.692595778979891 -0.782232494673913 -0.833701023152174
3 "WALKING_UPSTAIRS" 0.276324152142857 -0.0172831546595266 -0.108112251068681 0.716863248351648 -0.01578199625 0.0899901746593407 0.077480921531044 0.0128850449171841 0.000848545124184616 -0.0373993798891484 -0.0678200104982143 0.0908402866868132 -0.0944029581558242 -0.044169186546978 -0.0568482569002198 -0.658370952115385 -0.658370952115385 -0.753904676895604 -0.714735668626374 -0.859899942335165 -0.714227764615385 -0.663659666593407 -0.761229192087912 -0.210288060037014 0.0142017941035714 0.0023794571910467 -0.750020077252747 -0.744113444532967 -0.833032083021978 -0.0691387922027473 -0.211800163516401 -0.123235904056044 -0.787757637521978 -0.816385880247253 -0.755926770686813 -0.11359630596717 -0.245477245070522 -0.0890927881274725 -0.697732862178571 0.0911071722096154 -0.742323821887363 0.224596545546272 -0.816286626730769 -0.0573696679480769 -0.88466302260989 0.193231486725357 -0.694616884972527 -0.627117507326923 -0.701596039615385 -0.980138675796703 -0.969542030412088 -0.959434177692308 -0.734644450054945 -0.732969175274725 -0.847257765851648 -0.804533729046703 -0.777361713653846 -0.745612483131868 -0.842893477884615 -0.884050472967033 -0.83861466293956 -0.689671890376374 -0.689671890376374 -0.745212812708791 -0.775779058758242 -0.88856533728022 -0.687850549203297 -0.632838238002747 -0.694874090513736 -0.742517893708791 -0.739197834642857 -0.860168954615385 -0.812175241332418 -0.759665554340659 -0.766381665384615 -0.733904051236264 -0.750189976318681 -0.789777674554945 -0.902206780607143
4 "LAYING" 0.269723487105556 -0.0182031515710306 -0.118277180099383 0.475323016 0.0964052626666667 0.233011401195083 0.0774171147766389 0.0115812421960876 -0.00186198850195833 -0.0385723953346511 -0.0681420603177778 0.0883609591559167 -0.0895939425055556 -0.0383208736670278 -0.0569649444286944 -0.531507362111361 -0.531507362111361 -0.5762252472125 -0.548919668132222 -0.683436541824444 -0.587050355097528 -0.521888076609778 -0.647026298284028 -0.212433282953944 0.0703873634217222 0.160383893888278 -0.593157169174611 -0.596694943936944 -0.680924493180556 0.00263882956916667 -0.160787596137611 0.00225579910068611 -0.553089575942778 -0.641337299817778 -0.602625307818389 -0.0321842609068333 -0.19629760694 -0.0415013769106389 -0.556404444967972 0.115775170635767 -0.576064647812278 0.232074775101389 -0.636287999799167 -0.0199336248458333 -0.719519008752778 0.128629739389444 -0.574658922919194 -0.507035084992639 -0.649184726556944 -0.958290447861111 -0.95925383425 -0.94180028475 -0.571088266146083 -0.571311190432222 -0.705342976190833 -0.637789914575556 -0.643866300560306 -0.645682212189167 -0.618836206634444 -0.725991380623889 -0.686684583831583 -0.599552767486306 -0.599552767486306 -0.601918552871944 -0.610093380740278 -0.7255986988425 -0.5708979748225 -0.530901585022361 -0.680291382637222 -0.586910128980833 -0.572596722878 -0.728521901498861 -0.666071315599889 -0.650105402347778 -0.694729075491667 -0.689860920113889 -0.641089005857778 -0.662325968145833 -0.754223739441667
4 "SITTING" 0.268425757926554 -0.0175912993773164 -0.108029145824294 0.628040637177966 -0.0373059475847458 0.10723075947935 0.079818125480791 0.00220928707107345 -0.00450611895602542 -0.0242488811785028 -0.0789448418069209 0.0856280628860452 -0.094982179135 -0.0414356124141243 -0.0543001277610169 -0.517257429345412 -0.517257429345412 -0.619698756735028 -0.516861235888701 -0.684048497355932 -0.612641113666949 -0.426398722000395 -0.665006945724294 -0.228177936580508 -0.0114411446707345 0.0779615448683983 -0.652264226931438 -0.557791286001412 -0.732835648957627 -0.0946565249276271 -0.295851375876469 -0.173772101164407 -0.626445370827119 -0.591039733449633 -0.518444509491525 -0.152974668730028 -0.197281081362486 -0.138316973455706 -0.560278889421186 0.0604926209205932 -0.584571446817062 0.0872234701100565 -0.606970915061638 -0.0676712910494915 -0.692638075749774 0.0504291443716384 -0.60484669490339 -0.369336706508757 -0.634787346548023 -0.958201862627119 -0.952506793418079 -0.940981537502825 -0.627098830685593 -0.527174601581921 -0.747362572898305 -0.684586332415254 -0.573677383024548 -0.52727797039661 -0.698354145936441 -0.684280685533898 -0.636715878557062 -0.572325820319209 -0.572325820319209 -0.588644307467599 -0.580023613494576 -0.683503744537853 -0.60314894923565 -0.381534028764124 -0.647515612457627 -0.634710081102825 -0.525907610282373 -0.760509114748588 -0.704481841200565 -0.567588605842655 -0.575002191142655 -0.648306198707062 -0.597351046813729 -0.635816314618644 -0.694680032329943
4 "STANDING" 0.277466525522059 -0.0176664578561765 -0.10877848058848 0.645775957808824 -0.0750963071446078 0.0321851774362745 0.0822207874776961 0.00350107553584853 -0.010659072671299 -0.0276346639303578 -0.0784719736838971 0.0861212668362745 -0.100558317889216 -0.0408236141863333 -0.0533861046416422 -0.620309259553676 -0.620309259553676 -0.703461275879657 -0.693779224517157 -0.807817403137255 -0.693486097144118 -0.59377821414902 -0.707713799021814 -0.230976168156039 0.0412761403403333 0.0495520452825172 -0.71641413145049 -0.678615118728922 -0.767351986555392 0.0168697571497059 -0.161814485722304 -0.112817222676985 -0.752040828651961 -0.759325714811275 -0.709471420465686 -0.089010657789951 -0.18645796643924 -0.0228851873218137 -0.658664719514706 0.0846512609471814 -0.679742584809363 0.244321861877647 -0.776473060171569 -0.00571922625735294 -0.826275026053922 0.205643655933971 -0.672323867377451 -0.565585190336299 -0.669621813176471 -0.965586634460784 -0.969330818455882 -0.953093993308823 -0.699763344205784 -0.66515912310562 -0.78182390148299 -0.79617228689951 -0.765057760637255 -0.701642028499559 -0.792483156720588 -0.815859336004902 -0.812017312181373 -0.6601960145 -0.6601960145 -0.680069218953922 -0.761303119652451 -0.82408989995098 -0.665349663426471 -0.578748586831863 -0.675588192778676 -0.709800728388235 -0.674102360655147 -0.794922813673627 -0.811026710110294 -0.771388318823529 -0.728319304730637 -0.714345739215931 -0.683725127418382 -0.793158526279412 -0.834949863259804
4 "WALKING" 0.274767690046106 -0.0168273604077383 -0.108670376782866 0.609390874922118 0.0315098683115265 0.23588786398215 0.0791031130417757 0.0152572466619626 -0.0072287329753271 -0.00800630644716511 -0.0949661116922118 0.0812406584647975 -0.109257561827445 -0.0384616223750156 -0.0582144293519003 -0.504099198287601 -0.504099198287601 -0.609772829890966 -0.637666108456075 -0.794681311214953 -0.594929652065732 -0.508172778206231 -0.687320961149533 -0.181031984073891 0.0371992326304984 0.0806295666361371 -0.60425320237352 -0.574318114038941 -0.739701808286604 0.0665521438309969 -0.178425080835514 -0.0467691789252336 -0.639575654479751 -0.79139974588785 -0.643363339819315 -0.164138008195857 -0.200741314631402 -0.0516302487909034 -0.574333164853583 0.103277150317358 -0.585442501515888 0.161936362996885 -0.728166770031153 -0.131615440167913 -0.830191956697819 0.119560563802492 -0.546089975548692 -0.491188426241526 -0.65508967878972 -0.95850446411215 -0.957323093436449 -0.939081026109034 -0.584963756862305 -0.560470117123364 -0.760468444299065 -0.695919202960436 -0.784052281090343 -0.654458016208723 -0.708898710199377 -0.859924419844237 -0.742272774987539 -0.595953853592586 -0.595953853592586 -0.589823140414673 -0.67637856158162 -0.82649344800623 -0.528958812567601 -0.51558097336324 -0.665516999699377 -0.602457991412617 -0.576391814080349 -0.780252702647975 -0.714977903442368 -0.782046079563863 -0.690679448900312 -0.673896212809346 -0.599286879114019 -0.699600086233645 -0.835597218255452
4 "WALKING_DOWNSTAIRS" 0.273493254730108 -0.019589258786828 -0.109093982385242 0.662324737580645 0.0146209197354839 0.0518662466372043 0.0778588215843817 0.0200470964972984 -0.000717680881887096 -0.0220890418013172 -0.0825972963754032 0.074694942324328 -0.0966990737225806 -0.0432722741798387 -0.0621959093526344 -0.532754757205108 -0.532754757205108 -0.58640067170914 -0.544207964433387 -0.623412641977151 -0.599080886430645 -0.548483208943548 -0.49021281618414 -0.20872442068086 0.0297877248998253 0.0899843792518548 -0.617521836605645 -0.628231338392742 -0.578870810235484 0.0173580639424731 -0.124670179855 -0.112528879362903 -0.685136501518817 -0.497783811010484 -0.617685416736559 -0.0251692798377688 -0.0592724696043011 -0.0229424899271505 -0.529029284118011 0.11533518491586 -0.542663319457527 0.202553279152177 -0.534657191683602 0.154723197790323 -0.584111049810215 0.169185024505108 -0.622594039757258 -0.532078546615699 -0.450557203409946 -0.964393040295699 -0.960318907096774 -0.934236146612903 -0.608183751830914 -0.61898123051828 -0.603048769571532 -0.755738625241935 -0.500338191139785 -0.609683451821774 -0.728692138333333 -0.546043593651882 -0.740518145887097 -0.56557562579215 -0.56557562579215 -0.55872531418629 -0.541949073660753 -0.573942888021613 -0.633839114436559 -0.554471679592177 -0.474767543716048 -0.635054351475538 -0.636977610060753 -0.627540367652688 -0.779197054064516 -0.50785054741371 -0.644131036807258 -0.657048917971505 -0.583832309145968 -0.632288527203763 -0.593735302105376
4 "WALKING_UPSTAIRS" 0.276767046391076 -0.0176822460103885 -0.107914503687664 0.69498126808399 0.0729509702152231 0.0623227714146982 0.0784735003467192 0.00396900308574016 -0.00700960558805774 -0.0212578096847769 -0.0782440202677165 0.0841740375981627 -0.0998294248142257 -0.0390749421383202 -0.0552987683401575 -0.620032665162467 -0.620032665162467 -0.713667423769029 -0.682447212750656 -0.791646550787402 -0.707613779580052 -0.611509042586877 -0.65585899482231 -0.263352298517585 -0.0176079240963255 0.0812580797481102 -0.752245372493438 -0.703641614506562 -0.719655747391076 -0.0570423475325459 -0.23113163252252 -0.13977119240315 -0.722607377748032 -0.753710479580053 -0.70948857687664 -0.0501078590267979 -0.0975347609866142 -0.0556407394121785 -0.650121872273806 0.0236300571840945 -0.696845583388451 0.198422013108136 -0.754131617480315 0.0194486014291864 -0.795019165380577 0.161739608926982 -0.675459176298425 -0.582490655185302 -0.636497458900262 -0.975329699658793 -0.96089816664042 -0.955724566194226 -0.74030054488189 -0.685979796261942 -0.736374232574803 -0.776199049939633 -0.763365457296588 -0.708251676335958 -0.764490030609974 -0.792718702440945 -0.796816516614173 -0.650862147810236 -0.650862147810236 -0.689391189346457 -0.742983126606299 -0.788997850813648 -0.664356691751496 -0.594676790059055 -0.655360521446194 -0.751378154304462 -0.688280461860892 -0.751628687821522 -0.794063529133858 -0.771969808976378 -0.735749934304462 -0.705928425819685 -0.682447145993307 -0.782076276167979 -0.796157264514436
5 "LAYING" 0.275301467772127 -0.0193221769314914 -0.10962903098044 0.672386622127139 0.0471601427530562 0.239226040930391 0.0817657442063814 0.00638633884442543 -0.010346171499489 -0.00298151164792176 -0.083900354157824 0.0993606079900489 -0.108263884562298 -0.0389884753435208 -0.0555782223647433 -0.583377749713936 -0.583377749713936 -0.783445354474328 -0.625733064258924 -0.849630706259169 -0.748416509682152 -0.600027697242054 -0.738509947579462 -0.306657190525183 -0.108650116189389 -0.0744502098628851 -0.804144642836186 -0.740570312249389 -0.849504849486553 -0.110793009529829 -0.347751351072054 -0.235707422494548 -0.672197763601467 -0.81313379207824 -0.746832213594132 -0.207601176327873 -0.349146931885306 -0.135139739853178 -0.69501971 -0.0426423613907335 -0.779190075892421 0.168222731255721 -0.754236109755501 -0.220820330447482 -0.875970674743276 0.0471482866507579 -0.716264537547677 -0.531421035602689 -0.64709556105868 -0.950017091344743 -0.901088770963325 -0.880682330706602 -0.79682335007335 -0.722502919364303 -0.860669382640587 -0.683131970775061 -0.752261013276284 -0.74741022 -0.768682473178484 -0.902628080757946 -0.831848667286064 -0.659015505611247 -0.659015505611247 -0.780451867848411 -0.68515279467066 -0.872776184449878 -0.705223686579951 -0.529064652290954 -0.630224637674572 -0.807712525721271 -0.721707668572127 -0.870541516210269 -0.690398481943765 -0.723584437530562 -0.771208929095355 -0.695367928718826 -0.783547229755501 -0.697213120366748 -0.877714953691932
5 "SITTING" 0.2730365808625 -0.0161687277463495 -0.107637894928571 0.615123534668367 0.10870478277551 0.234107010472449 0.0808743261341837 0.00767709978181122 -0.00724891943768878 -0.020659932105102 -0.0827415060904082 0.0917853294044643 -0.0988125627461224 -0.040476400288852 -0.0558282743354031 -0.600932264175765 -0.600932264175765 -0.694917859209184 -0.694597662936224 -0.798325916709184 -0.65109030186199 -0.610425833240306 -0.724046087155612 -0.222545825808673 0.0360382137913265 0.142429401875406 -0.699413168295663 -0.696726473912755 -0.76956529125 -0.0238396622303571 -0.168914575347832 -0.0850462848380867 -0.703109561068878 -0.799353075357143 -0.689404846813776 -0.0167778610493112 -0.0997774465610969 0.00293652401732143 -0.6317569828625 0.0883286687093878 -0.679278323637755 0.180460663889796 -0.770504884821429 -0.0121587278753342 -0.823865297193878 0.147533706980564 -0.623101031168367 -0.585967142418112 -0.70498062744898 -0.96781789994898 -0.959713562227041 -0.955643363545918 -0.682815652993112 -0.678386582086227 -0.778349460841837 -0.766673970339286 -0.800675471045918 -0.703347205619898 -0.732321370690816 -0.836112175331633 -0.773101524821429 -0.620355788665816 -0.620355788665816 -0.677426336392347 -0.751833690215051 -0.818279112908163 -0.61349959767602 -0.600274809826275 -0.718490475765306 -0.694314518927551 -0.6803580612 -0.78604912494898 -0.78740310059949 -0.803635337372449 -0.735942384438775 -0.673917799546684 -0.678025758312755 -0.782624320831633 -0.823991408418367
5 "STANDING" 0.277264567074468 -0.0167969215592152 -0.110848300413564 0.627230079867021 0.032242387143617 0.14116869604876 0.0768320396617021 0.00617714992829521 -0.00495000607441489 -0.0608887602789628 -0.0552177945716489 0.108947089653191 -0.0893066039356303 -0.0450414487725798 -0.0586254676047872 -0.627947737417819 -0.627947737417819 -0.70180744799867 -0.694016019806117 -0.823067662473404 -0.681454795855319 -0.641267840429521 -0.715482857547872 -0.170304284611436 0.0959656106490425 0.133213659481649 -0.714554678365692 -0.694509658473138 -0.76857445225266 -0.010461749626117 -0.115922114097074 -0.0681591510367021 -0.768505711292553 -0.795433953608777 -0.702788513114362 -0.089165360111383 -0.0526592695792021 -0.00708333609679521 -0.667185803946808 0.191781299814787 -0.688572791044947 0.246742199214894 -0.785953610106383 0.0114867378614096 -0.837585999827128 0.203684998121436 -0.660976085218085 -0.630460488658511 -0.68321532587766 -0.974620173404255 -0.972505174787234 -0.959200394414894 -0.700549974357447 -0.674792293475665 -0.783632076781915 -0.795853557018617 -0.802048718989362 -0.674128512103723 -0.8210758325 -0.837320211489362 -0.782945588829787 -0.677874152031915 -0.677874152031915 -0.696003354282979 -0.754713306440957 -0.837212879564096 -0.654659392263298 -0.649506674776596 -0.692130765962766 -0.712857956529255 -0.675744794384309 -0.797303408218085 -0.806288410297872 -0.808791849202128 -0.697147299066489 -0.734883056953989 -0.707531366315426 -0.777810418832447 -0.848260021656915
